id,电话,,标题,创建时间,城市,区域,商圈,月租金,月租金单位,单位租金,单位租金单位,店主自述,商铺类型,转让费,装让费单位,业态,店铺状态,更新时间,,经度,纬度,标签,建筑面积,临近街道,支付方式,押金,当前租约,剩余租约,最长可租,续租方式,分时出租
1287226,,-,虹口临平路临平路15㎡商铺出租，可办照,2020/3/19,上海,虹口,临平路,8500,元/月,18.89,元/日.㎡,,独立商业,5000,元,其它业态,虹口临平路临平路15㎡商铺出租，可办照,空铺,2020/3/19 10:01,121.506596,31.26580987,"{'13': ['房东直租'], '16': ['临近地铁', '临近学校', '居民密集区']}",15㎡,临平路,0,0,0,0,0,无,0
1285104,,-,杨浦五角场400㎡商铺,2020/3/13,上海,杨浦,五角场,3.84,万/月,3.2,元/日.㎡,,-,无,,其它业态,杨浦五角场400㎡商铺,-,2020/3/13 19:00,121.5175362,31.30465374,"{'9': ['无转让费'], '16': ['临近地铁', '临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287231,,-,虹口临平路临平路80㎡商铺出租，可办照,2020/3/19,上海,虹口,临平路,3.5,万/月,14.58,元/日.㎡,,独立商业,无,,其它业态,虹口临平路临平路80㎡商铺出租，可办照,空铺,2020/3/19 10:10,121.505013,31.26648787,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",80㎡,临平路,0,0,0,0,0,无,0
1273804,,-,宝山顾村80㎡商铺,2020/1/9,上海,宝山,顾村,1.2,万/月,5,元/日.㎡,,-,无,,其它业态,宝山顾村80㎡商铺,-,2020/1/9 14:20,121.383,31.3651,"{'9': ['无转让费'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1284130,,-,松江松江老城59㎡商铺,2020/3/10,上海,松江,松江老城,4000,元/月,2.26,元/日.㎡,,-,无,,其它业态,松江松江老城59㎡商铺,-,2020/3/10 20:11,121.2632693,31.01210444,"{'9': ['无转让费'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287233,,-,虹口临平路瑞虹路210㎡商铺出租，可办照，可明火，可餐饮,2020/3/19,上海,虹口,临平路,6.6,万/月,10.48,元/日.㎡,,独立商业,无,,其它业态,虹口临平路瑞虹路210㎡商铺出租，可办照，可明火，可餐饮,空铺,2020/3/19 10:11,121.504903,31.26782187,"{'9': ['无转让费', '可餐饮'], '13': ['可明火', '房东直租']}",210㎡,瑞虹路,0,0,0,0,0,无,0
1285460,,-,闵行虹桥20㎡商铺,2020/3/14,上海,闵行,虹桥,1.59,万/月,26.49,元/日.㎡,,-,无,,其它业态,闵行虹桥20㎡商铺,-,2020/3/14 21:11,121.7165123,31.18370473,"{'9': ['无转让费'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1286805,,-,闵行颛桥颛卫路130㎡商铺出租，可办照,2020/3/18,上海,闵行,颛桥,1.4,万/月,3.59,元/日.㎡,,独立商业,无,,其它业态,闵行颛桥颛卫路130㎡商铺出租，可办照,空铺,2020/3/18 10:25,121.405385,31.07271,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",130㎡,颛卫路,0,0,0,0,0,无,0
1274674,,-,闵行静安新城168㎡商铺,2020/1/12,上海,闵行,静安新城,2.2,万/月,4.37,元/日.㎡,,-,无,,其它业态,闵行静安新城168㎡商铺,-,2020/1/12 7:00,121.386928,31.17883683,"{'9': ['无转让费'], '16': ['临近地铁', '临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1283090,,-,浦东外高桥夏碧路65㎡饮料店/水吧转让，可办照,2020/3/19,上海,浦东,外高桥,2.94,万/月,15.08,元/日.㎡,,独立商业,面议,,酒楼餐饮,浦东外高桥夏碧路65㎡饮料店/水吧转让，可办照,营业中,2020/3/7 19:34,121.595047,31.344559,"{'16': ['临近地铁', '临近学校', '居民密集区', '380V动力电']}",65㎡,夏碧路,0,0,0,0,0,无,0
1283520,,-,浦东张江孙桥路100㎡美发店转让，可办照,2020/3/19,上海,浦东,张江,1.1,万/月,3.67,元/日.㎡,,独立商业,12,万,美容美发,浦东张江孙桥路100㎡美发店转让，可办照,营业中,2020/3/9 13:03,121.637293,31.185386,"{'16': ['临近学校', '居民密集区', '380V动力电']}",100㎡,孙桥路,0,0,0,0,0,无,0
1260880,13701820458,-,宝山通河共江路50㎡商铺出租，可办照,2019/12/14,上海,宝山,通河,1.1,万/月,7.33,元/日.㎡,,社区商业,无,,其它业态,宝山通河共江路50㎡商铺出租，可办照,空铺,2020/12/14 16:50,121.4604002,31.33679378,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",50㎡,共江路,3月一付,2月房租,-,-,60个月,无,否
1283039,,-,松江松江大学城洞薛路38㎡商铺出租，可办照,2020/3/19,上海,松江,松江大学城,6667,元/月,5.85,元/日.㎡,,独立商业,无,,其它业态,松江松江大学城洞薛路38㎡商铺出租，可办照,空铺,2020/3/7 15:08,121.2647126,31.08738944,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",38㎡,洞薛路,0,0,0,0,0,无,0
1283044,,-,嘉定嘉定新城宝安公路200㎡商铺出租，可办照,2020/3/19,上海,嘉定,嘉定新城,2.92,万/月,4.86,元/日.㎡,,独立商业,无,,其它业态,嘉定嘉定新城宝安公路200㎡商铺出租，可办照,空铺,2020/3/7 15:09,121.2889646,31.33540974,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",200㎡,宝安公路,0,0,0,0,0,无,0
1287212,,-,浦东陆家嘴45㎡商铺出租,2020/3/19,上海,浦东,陆家嘴,6000,元/月,4.44,元/日.㎡,,写字楼配套,无,,其它业态,浦东陆家嘴45㎡商铺出租,-,2020/3/19 9:50,121.524,31.2349,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287208,,-,徐汇康健18㎡商铺出租,2020/3/19,上海,徐汇,康健,5000,元/月,9.26,元/日.㎡,,独立商业,无,,其它业态,徐汇康健18㎡商铺出租,-,2020/3/19 9:50,121.44,31.1696,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287203,,-,浦东金桥75㎡商铺出租,2020/3/19,上海,浦东,金桥,1.15,万/月,5.11,元/日.㎡,,独立商业,无,,其它业态,浦东金桥75㎡商铺出租,-,2020/3/19 9:50,121.596,31.2804,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287210,,-,宝山大华100㎡商铺出租,2020/3/19,上海,宝山,大华,2,万/月,6.67,元/日.㎡,,独立商业,无,,其它业态,宝山大华100㎡商铺出租,-,2020/3/19 9:50,121.429,31.2909,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287206,,-,闵行虹桥370㎡商铺出租,2020/3/19,上海,闵行,虹桥,3.88,万/月,3.5,元/日.㎡,,步行商业街,无,,其它业态,闵行虹桥370㎡商铺出租,-,2020/3/19 9:50,121.389,31.1882,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287209,,-,杨浦控江路30㎡商铺出租,2020/3/19,上海,杨浦,控江路,4500,元/月,5,元/日.㎡,,步行商业街,无,,其它业态,杨浦控江路30㎡商铺出租,-,2020/3/19 9:50,121.554,31.2763,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287201,,-,浦东张江88㎡商铺出租,2020/3/19,上海,浦东,张江,1.7,万/月,6.44,元/日.㎡,,步行商业街,无,,其它业态,浦东张江88㎡商铺出租,-,2020/3/19 9:50,121.613,31.1781,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287205,,-,长宁中山公园30㎡商铺出租,2020/3/19,上海,长宁,中山公园,8200,元/月,9.11,元/日.㎡,,独立商业,无,,其它业态,长宁中山公园30㎡商铺出租,-,2020/3/19 9:50,121.429,31.2328,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287211,,-,宝山月浦110㎡商铺出租,2020/3/19,上海,宝山,月浦,1.3,万/月,3.94,元/日.㎡,,独立商业,无,,其它业态,宝山月浦110㎡商铺出租,-,2020/3/19 9:50,121.431,31.423,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287202,,-,宝山共康80㎡商铺出租,2020/3/19,上海,宝山,共康,3000,元/月,1.25,元/日.㎡,,独立商业,无,,其它业态,宝山共康80㎡商铺出租,-,2020/3/19 9:50,121.443,31.3407,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1283633,,-,松江松江老城松汇中路30㎡五金建材店转让，可办照,2020/3/19,上海,松江,松江老城,2667,元/月,2.96,元/日.㎡,,独立商业,2.2,万,家居建材,松江松江老城松汇中路30㎡五金建材店转让，可办照,营业中,2020/3/9 14:21,121.2299484,31.00983176,"{'16': ['临近地铁', '临近学校', '居民密集区', '380V动力电']}",30㎡,松汇中路,0,0,0,0,0,无,0
1285275,,-,浦东源深福山路40㎡小吃快餐店（窗口）转让，大照/集体照，可餐饮,2020/3/15,上海,浦东,源深,2.8,万/月,23.33,元/日.㎡,,百货/购物中心,面议,,酒楼餐饮,浦东源深福山路40㎡小吃快餐店（窗口）转让，大照/集体照，可餐饮,营业中,2020/3/13 19:28,121.534672,31.23623,"{'7': ['在商场内', '档口'], '9': ['可餐饮', '房租月付']}",40㎡,福山路,0,0,0,0,0,无,0
1285723,,-,虹口四川北路350㎡商铺,2020/3/15,上海,虹口,四川北路,2.4,万/月,2.29,元/日.㎡,,-,无,,其它业态,虹口四川北路350㎡商铺,-,2020/3/15 18:21,121.490093,31.26735885,"{'9': ['无转让费'], '16': ['临近地铁', '临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1283659,,-,奉贤南桥新建东路10㎡美容院出租，大照/集体照,2020/3/19,上海,奉贤,南桥,1800,元/月,6,元/日.㎡,,独立商业,无,,美容美发,奉贤南桥新建东路10㎡美容院出租，大照/集体照,营业中,2020/3/9 14:23,121.4749973,30.92552199,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",10㎡,新建东路,0,0,0,0,0,无,0
1287198,,-,黄浦南京东路30㎡商铺出租,2020/3/19,上海,黄浦,南京东路,2.3,万/月,25.56,元/日.㎡,,步行商业街,无,,其它业态,黄浦南京东路30㎡商铺出租,-,2020/3/19 9:40,121.494,31.2457,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287197,,-,嘉定南翔30㎡商铺出租,2020/3/19,上海,嘉定,南翔,6300,元/月,7,元/日.㎡,,-,无,,其它业态,嘉定南翔30㎡商铺出租,-,2020/3/19 9:40,121.305,31.3082,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287195,,-,松江九亭85㎡商铺出租,2020/3/19,上海,松江,九亭,4500,元/月,1.76,元/日.㎡,,独立商业,无,,其它业态,松江九亭85㎡商铺出租,-,2020/3/19 9:40,121.324,31.1268,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287194,,-,松江松江老城60㎡商铺出租,2020/3/19,上海,松江,松江老城,2,万/月,11.11,元/日.㎡,,步行商业街,无,,其它业态,松江松江老城60㎡商铺出租,-,2020/3/19 9:40,121.251,31.0119,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287193,,-,青浦华新90㎡商铺出租,2020/3/19,上海,青浦,华新,1,万/月,3.7,元/日.㎡,,写字楼配套,无,,其它业态,青浦华新90㎡商铺出租,-,2020/3/19 9:40,121.254,31.2278,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校']}",-,-,0,0,0,0,0,无,0
1287190,,-,普陀甘泉宜川1㎡商铺出租,2020/3/19,上海,普陀,甘泉宜川,2500,元/月,83.33,元/日.㎡,,-,无,,其它业态,普陀甘泉宜川1㎡商铺出租,-,2020/3/19 9:40,121.435,31.2711,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287189,,-,松江松江大学城90㎡商铺出租,2020/3/19,上海,松江,松江大学城,1.25,万/月,4.63,元/日.㎡,,步行商业街,无,,其它业态,松江松江大学城90㎡商铺出租,-,2020/3/19 9:40,121.209,31.0559,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287177,,-,金山亭林16㎡商铺出租,2020/3/19,上海,金山,亭林,1800,元/月,3.75,元/日.㎡,,步行商业街,无,,其它业态,金山亭林16㎡商铺出租,-,2020/3/19 9:40,121.321,30.8932,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287179,,-,徐汇田林30㎡商铺出租,2020/3/19,上海,徐汇,田林,1.8,万/月,20,元/日.㎡,,独立商业,无,,其它业态,徐汇田林30㎡商铺出租,-,2020/3/19 9:40,121.552,31.2106,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287178,,-,浦东北蔡18㎡商铺出租,2020/3/19,上海,浦东,北蔡,3200,元/月,5.93,元/日.㎡,,-,无,,其它业态,浦东北蔡18㎡商铺出租,-,2020/3/19 9:40,121.541,31.1916,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287175,,-,闵行莘庄44㎡商铺出租,2020/3/19,上海,闵行,莘庄,6100,元/月,4.62,元/日.㎡,,-,无,,其它业态,闵行莘庄44㎡商铺出租,-,2020/3/19 9:40,121.38,31.1347,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287186,,-,杨浦中原15㎡商铺出租,2020/3/19,上海,杨浦,中原,1,万/月,22.22,元/日.㎡,,步行商业街,无,,其它业态,杨浦中原15㎡商铺出租,-,2020/3/19 9:40,121.538,31.3207,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287180,,-,虹口江湾镇12㎡商铺出租,2020/3/19,上海,虹口,江湾镇,2800,元/月,7.78,元/日.㎡,,独立商业,无,,其它业态,虹口江湾镇12㎡商铺出租,-,2020/3/19 9:40,121.487,31.3186,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287185,,-,徐汇衡山路20㎡商铺出租,2020/3/19,上海,徐汇,衡山路,1.6,万/月,26.67,元/日.㎡,,独立商业,无,,其它业态,徐汇衡山路20㎡商铺出租,-,2020/3/19 9:40,121.453,31.2168,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287170,,-,浦东惠南150㎡商铺出租,2020/3/19,上海,浦东,惠南,10,元/月,-,,,独立商业,无,,其它业态,浦东惠南150㎡商铺出租,-,2020/3/19 9:40,121.775,31.0531,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287169,,-,奉贤南桥24㎡商铺出租,2020/3/19,上海,奉贤,南桥,2800,元/月,3.89,元/日.㎡,,独立商业,无,,其它业态,奉贤南桥24㎡商铺出租,-,2020/3/19 9:40,121.471,30.9111,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1286660,,-,浦东川沙新源路100㎡商铺转让，可办照,2020/3/19,上海,浦东,川沙,5000,元/月,1.67,元/日.㎡,,独立商业,无,,其它业态,浦东川沙新源路100㎡商铺转让，可办照,空铺,2020/3/17 19:27,121.699329,31.199326,"{'9': ['无转让费'], '16': ['临近地铁', '临近学校', '居民密集区']}",100㎡,新源路,0,0,0,0,0,无,0
1287163,,-,青浦华新35㎡商铺出租,2020/3/19,上海,青浦,华新,5000,元/月,4.76,元/日.㎡,,步行商业街,无,,其它业态,青浦华新35㎡商铺出租,-,2020/3/19 9:30,121.239,31.2021,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287161,,-,宝山淞宝155㎡商铺出租,2020/3/19,上海,宝山,淞宝,1.4,万/月,3.01,元/日.㎡,,独立商业,无,,其它业态,宝山淞宝155㎡商铺出租,-,2020/3/19 9:30,121.498,31.4167,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287160,,-,浦东惠南60㎡商铺出租,2020/3/19,上海,浦东,惠南,2025,元/月,1.13,元/日.㎡,,独立商业,无,,其它业态,浦东惠南60㎡商铺出租,-,2020/3/19 9:30,121.778,31.0597,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287158,,-,闵行吴泾60㎡商铺出租,2020/3/19,上海,闵行,吴泾,4300,元/月,2.39,元/日.㎡,,独立商业,无,,其它业态,闵行吴泾60㎡商铺出租,-,2020/3/19 9:30,121.465,31.0418,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287157,,-,静安大宁40㎡商铺出租,2020/3/19,上海,静安,大宁,1.5,万/月,12.5,元/日.㎡,,独立商业,无,,其它业态,静安大宁40㎡商铺出租,-,2020/3/19 9:30,121.463,31.278,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287154,,-,浦东新场70㎡商铺出租,2020/3/19,上海,浦东,新场,8000,元/月,3.81,元/日.㎡,,独立商业,无,,其它业态,浦东新场70㎡商铺出租,-,2020/3/19 9:30,121.648,31.0294,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287153,,-,黄浦新天地30㎡商铺出租,2020/3/19,上海,黄浦,新天地,2.3,万/月,25.56,元/日.㎡,,独立商业,无,,其它业态,黄浦新天地30㎡商铺出租,-,2020/3/19 9:30,121.478,31.2267,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287145,,-,普陀武宁15㎡商铺出租,2020/3/19,上海,普陀,武宁,9000,元/月,20,元/日.㎡,,-,无,,其它业态,普陀武宁15㎡商铺出租,-,2020/3/19 9:30,121.427,31.2477,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287144,,-,长宁中山公园40㎡商铺出租,2020/3/19,上海,长宁,中山公园,6300,元/月,5.25,元/日.㎡,,写字楼配套,无,,其它业态,长宁中山公园40㎡商铺出租,-,2020/3/19 9:30,121.423,31.2231,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287138,,-,浦东三林16㎡商铺出租,2020/3/19,上海,浦东,三林,7000,元/月,14.58,元/日.㎡,,步行商业街,无,,其它业态,浦东三林16㎡商铺出租,-,2020/3/19 9:30,121.532,31.1497,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287146,,-,松江松江新城600㎡商铺出租,2020/3/19,上海,松江,松江新城,10,元/月,-,,,独立商业,无,,其它业态,松江松江新城600㎡商铺出租,-,2020/3/19 9:30,121.247,31.0671,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287141,,-,黄浦豫园8㎡商铺出租,2020/3/19,上海,黄浦,豫园,1000,元/月,4.17,元/日.㎡,,步行商业街,无,,其它业态,黄浦豫园8㎡商铺出租,-,2020/3/19 9:30,121.495,31.2339,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287143,,-,静安彭浦97㎡商铺出租,2020/3/19,上海,静安,彭浦,1.5,万/月,5.15,元/日.㎡,,步行商业街,无,,其它业态,静安彭浦97㎡商铺出租,-,2020/3/19 9:30,121.464,31.3121,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287139,,-,宝山淞宝12㎡商铺出租,2020/3/19,上海,宝山,淞宝,3600,元/月,10,元/日.㎡,,独立商业,无,,其它业态,宝山淞宝12㎡商铺出租,-,2020/3/19 9:30,121.502,31.3857,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287151,,-,闵行静安新城20㎡商铺出租,2020/3/19,上海,闵行,静安新城,1.1,万/月,18.33,元/日.㎡,,步行商业街,无,,其它业态,闵行静安新城20㎡商铺出租,-,2020/3/19 9:30,121.388,31.1724,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287149,,-,普陀长征17㎡商铺出租,2020/3/19,上海,普陀,长征,3200,元/月,6.27,元/日.㎡,,-,无,,其它业态,普陀长征17㎡商铺出租,-,2020/3/19 9:30,121.385,31.2525,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287148,,-,静安彭浦97㎡商铺出租,2020/3/19,上海,静安,彭浦,1.5,万/月,5.15,元/日.㎡,,步行商业街,无,,其它业态,静安彭浦97㎡商铺出租,-,2020/3/19 9:30,121.464,31.3121,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287152,,-,浦东三林150㎡商铺出租,2020/3/19,上海,浦东,三林,1.58,万/月,3.51,元/日.㎡,,步行商业街,无,,其它业态,浦东三林150㎡商铺出租,-,2020/3/19 9:30,121.491,31.1556,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287129,,-,浦东惠南42㎡商铺,2020/3/19,上海,浦东,惠南,5831,元/月,4.63,元/日.㎡,,-,无,,其它业态,浦东惠南42㎡商铺,-,2020/3/19 9:20,121.747287,31.04049387,"{'9': ['无转让费'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287110,,-,浦东张江40㎡商铺出租,2020/3/19,上海,浦东,张江,1.6,万/月,13.33,元/日.㎡,,步行商业街,无,,其它业态,浦东张江40㎡商铺出租,-,2020/3/19 9:20,121.601,31.1737,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校']}",-,-,0,0,0,0,0,无,0
1287127,,-,宝山共康16㎡商铺出租,2020/3/19,上海,宝山,共康,1811,元/月,3.77,元/日.㎡,,独立商业,无,,其它业态,宝山共康16㎡商铺出租,-,2020/3/19 9:20,121.446,31.3316,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287114,,-,浦东惠南30㎡商铺出租,2020/3/19,上海,浦东,惠南,5000,元/月,5.56,元/日.㎡,,步行商业街,无,,其它业态,浦东惠南30㎡商铺出租,-,2020/3/19 9:20,121.767,31.0522,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287131,,-,宝山淞宝26㎡商铺出租,2020/3/19,上海,宝山,淞宝,6000,元/月,7.69,元/日.㎡,,-,无,,其它业态,宝山淞宝26㎡商铺出租,-,2020/3/19 9:20,121.498,31.3869,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287106,,-,松江松江大学城50㎡商铺出租,2020/3/19,上海,松江,松江大学城,4000,元/月,2.67,元/日.㎡,,步行商业街,无,,其它业态,松江松江大学城50㎡商铺出租,-,2020/3/19 9:20,121.205,31.056,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287112,,-,宝山罗泾120㎡商铺出租,2020/3/19,上海,宝山,罗泾,5500,元/月,1.53,元/日.㎡,,独立商业,无,,其它业态,宝山罗泾120㎡商铺出租,-,2020/3/19 9:20,121.35,31.484,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287116,,-,金山朱泾45㎡商铺出租,2020/3/19,上海,金山,朱泾,1000,元/月,0.74,元/日.㎡,,步行商业街,无,,其它业态,金山朱泾45㎡商铺出租,-,2020/3/19 9:20,121.182,30.9087,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287104,,-,浦东川沙10㎡商铺,2020/3/19,上海,浦东,川沙,1800,元/月,6,元/日.㎡,,-,无,,其它业态,浦东川沙10㎡商铺,-,2020/3/19 9:10,121.7252756,31.18767462,"{'9': ['无转让费'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287102,,-,闵行七宝140㎡商铺,2020/3/19,上海,闵行,七宝,1.89,万/月,4.5,元/日.㎡,,-,无,,其它业态,闵行七宝140㎡商铺,-,2020/3/19 9:10,121.3122656,31.1155489,"{'9': ['无转让费'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
804734,,-,松江九亭涞坊路97㎡日本料理店转让，可办照，可明火，可餐饮,2019/1/24,上海,松江,九亭,1.85,万/月,6.36,元/日.㎡,,独立商业,15,万,酒楼餐饮,松江九亭涞坊路97㎡日本料理店转让，可办照，可明火，可餐饮,营业中,2020/9/15 23:31,121.310577,31.155121,"{'9': ['可餐饮'], '13': ['可明火'], '16': ['临近学校', '居民密集区']}",97㎡,涞坊路,3月一付,1月房租,-,-,24个月,无,否
1257546,,-,黄浦打浦桥打浦路60㎡商铺转让，可办照，可餐饮,2019/12/11,上海,黄浦,打浦桥,1.2,万/月,6.67,元/日.㎡,,独立商业,面议,,其它业态,黄浦打浦桥打浦路60㎡商铺转让，可办照，可餐饮,空铺,2020/12/11 10:54,121.475549,31.211014,"{'9': ['可餐饮'], '16': ['临近地铁', '临近学校', '居民密集区']}",60㎡,打浦路,3月一付,1月房租,-,-,60个月,无,否
1286861,,-,嘉定马陆仓场路10㎡商铺出租，个人照可用,2020/3/18,上海,嘉定,马陆,2500,元/月,8.33,元/日.㎡,,独立商业,无,,其它业态,嘉定马陆仓场路10㎡商铺出租，个人照可用,空铺,2020/3/18 13:08,121.282812,31.389958,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",10㎡,仓场路,0,0,0,0,0,无,0
